Date, Price , Open , High , Low , Vol. ,Change %
3/5/2022," 72,494.71 "," 72,436.01 "," 72,821.19 "," 72,303.94 ", -   ,0.00%
3/6/2022," 72,494.71 "," 72,436.01 "," 72,821.19 "," 72,303.94 ", -   ,0.00%
3/7/2022," 69,862.88 "," 72,494.71 "," 72,494.71 "," 69,479.65 ", -   ,-3.63%
3/8/2022," 68,954.98 "," 69,862.88 "," 70,169.37 "," 68,786.64 ", -   ,-1.30%
3/9/2022," 69,396.08 "," 68,954.98 "," 69,646.55 "," 68,851.22 ", -   ,0.64%
3/10/2022," 71,150.56 "," 69,396.08 "," 71,441.03 "," 69,396.08 ", -   ,2.53%
3/11/2022," 70,645.01 "," 71,150.56 "," 71,471.35 "," 70,586.87 ", -   ,-0.71%
3/12/2022," 70,645.01 "," 71,150.56 "," 71,471.35 "," 70,586.87 ", -   ,0.00%
3/13/2022," 70,645.01 "," 71,150.56 "," 71,471.35 "," 70,586.87 ", -   ,0.00%
3/14/2022," 70,001.12 "," 70,645.01 "," 70,839.40 "," 69,884.55 ", -   ,-0.91%
3/15/2022," 70,632.26 "," 70,001.12 "," 70,740.88 "," 69,833.89 ", -   ,0.90%
3/16/2022," 71,294.26 "," 70,632.26 "," 71,808.80 "," 70,632.26 ", -   ,0.94%
3/17/2022," 70,836.89 "," 71,294.26 "," 71,761.78 "," 70,807.05 ", -   ,-0.64%
3/18/2022," 69,139.72 "," 70,836.89 "," 70,836.89 "," 69,088.65 ", -   ,-2.40%
3/19/2022," 69,139.72 "," 70,836.89 "," 70,836.89 "," 69,088.65 ", -   ,0.00%
3/20/2022," 69,139.72 "," 70,836.89 "," 70,836.89 "," 69,088.65 ", -   ,0.00%
3/21/2022," 69,454.38 "," 69,139.72 "," 69,905.16 "," 69,139.72 ", -   ,0.46%
3/22/2022," 69,444.25 "," 69,454.38 "," 69,813.32 "," 69,414.37 ", -   ,-0.01%
3/23/2022," 69,444.25 "," 69,454.38 "," 69,813.32 "," 69,414.37 ", -   ,0.00%
3/24/2022," 70,063.35 "," 69,444.25 "," 70,202.30 "," 68,938.43 ", -   ,0.89%
3/25/2022," 70,090.59 "," 70,063.35 "," 70,375.70 "," 69,749.86 ", -   ,0.04%
3/26/2022," 70,090.59 "," 70,063.35 "," 70,375.70 "," 69,749.86 ", -   ,0.00%
3/27/2022," 70,090.59 "," 70,063.35 "," 70,375.70 "," 69,749.86 ", -   ,0.00%
3/28/2022," 70,911.70 "," 70,090.59 "," 71,023.00 "," 69,570.50 ", -   ,1.17%
3/29/2022," 72,066.84 "," 70,911.70 "," 72,270.55 "," 70,911.70 ", -   ,1.63%
3/30/2022," 71,878.85 "," 72,066.84 "," 72,144.30 "," 71,107.69 ", -   ,-0.26%
3/31/2022," 72,914.93 "," 71,878.85 "," 72,961.70 "," 71,878.85 ", -   ,1.44%
4/1/2022," 73,239.27 "," 72,914.93 "," 73,724.15 "," 72,235.22 ", -   ,0.44%
4/2/2022," 73,239.27 "," 72,914.93 "," 73,724.15 "," 72,235.22 ", -   ,0.00%
4/3/2022," 73,239.27 "," 72,914.93 "," 73,724.15 "," 72,235.22 ", -   ,0.00%
4/4/2022," 70,763.43 "," 73,239.27 "," 73,239.27 "," 70,608.28 ", -   ,-3.38%
4/5/2022," 70,731.40 "," 70,763.43 "," 71,554.59 "," 70,452.36 ", -   ,-0.05%
4/6/2022," 71,277.55 "," 70,731.40 "," 71,737.25 "," 70,731.40 ", -   ,0.77%
4/7/2022," 70,615.19 "," 71,277.55 "," 71,755.48 "," 70,518.53 ", -   ,-0.93%
4/8/2022," 71,717.81 "," 70,615.19 "," 71,929.18 "," 70,615.19 ", -   ,1.56%
4/9/2022," 71,717.81 "," 70,615.19 "," 71,929.18 "," 70,615.19 ", -   ,0.00%
4/10/2022," 71,717.81 "," 70,615.19 "," 71,929.18 "," 70,615.19 ", -   ,0.00%
4/11/2022," 74,874.01 "," 71,717.81 "," 75,092.94 "," 71,717.81 ", -   ,4.40%
4/12/2022," 75,377.36 "," 74,874.01 "," 75,437.42 "," 74,398.61 ", -   ,0.67%
4/13/2022," 75,058.56 "," 75,377.36 "," 75,876.19 "," 74,872.09 ", -   ,-0.42%
4/14/2022," 75,939.37 "," 75,058.56 "," 75,996.71 "," 74,834.97 ", -   ,1.17%
4/15/2022," 76,038.82 "," 75,939.37 "," 76,610.45 "," 75,867.09 ", -   ,0.13%
4/16/2022," 76,038.82 "," 75,939.37 "," 76,610.45 "," 75,867.09 ", -   ,0.00%
4/17/2022," 76,038.82 "," 75,939.37 "," 76,610.45 "," 75,867.09 ", -   ,0.00%
4/18/2022," 76,293.29 "," 76,751.61 "," 76,867.38 "," 76,113.94 ", -   ,0.33%
4/19/2022," 75,869.47 "," 76,293.29 "," 76,781.86 "," 75,691.88 ", -   ,-0.56%
4/20/2022," 74,992.31 "," 75,869.47 "," 76,422.35 "," 74,923.64 ", -   ,-1.16%
4/21/2022," 74,395.16 "," 74,992.31 "," 75,201.18 "," 74,225.35 ", -   ,-0.80%
4/22/2022," 74,560.00 "," 74,395.16 "," 74,860.27 "," 74,395.16 ", -   ,0.22%
4/23/2022," 74,560.00 "," 74,395.16 "," 74,860.27 "," 74,395.16 ", -   ,0.00%
4/24/2022," 74,560.00 "," 74,395.16 "," 74,860.27 "," 74,395.16 ", -   ,0.00%
4/25/2022," 75,562.28 "," 74,560.00 "," 76,072.32 "," 74,560.00 ", -   ,1.34%
4/26/2022," 74,953.66 "," 75,562.28 "," 75,835.15 "," 74,858.32 ", -   ,-0.81%
4/27/2022," 74,450.89 "," 74,953.66 "," 75,427.83 "," 74,363.57 ", -   ,-0.67%
4/28/2022," 74,012.17 "," 74,450.89 "," 74,450.89 "," 72,736.54 ", -   ,-0.59%
4/29/2022," 74,012.17 "," 74,450.89 "," 74,450.89 "," 72,736.54 ", -   ,0.00%
4/30/2022," 74,012.17 "," 74,450.89 "," 74,450.89 "," 72,736.54 ", -   ,0.00%
5/1/2022," 74,012.17 "," 74,450.89 "," 74,450.89 "," 72,736.54 ", -   ,0.00%
5/2/2022," 74,012.17 "," 74,450.89 "," 74,450.89 "," 72,736.54 ", -   ,0.00%
5/3/2022," 74,012.17 "," 74,450.89 "," 74,450.89 "," 72,736.54 ", -   ,0.00%
5/4/2022," 74,012.17 "," 74,450.89 "," 74,450.89 "," 72,736.54 ", -   ,0.00%
5/5/2022," 74,012.17 "," 74,450.89 "," 74,450.89 "," 72,736.54 ", -   ,0.00%
5/6/2022," 72,989.51 "," 74,012.17 "," 74,012.17 "," 72,918.37 ", -   ,-1.38%
5/7/2022," 72,989.51 "," 74,012.17 "," 74,012.17 "," 72,918.37 ", -   ,0.00%
5/8/2022," 72,989.51 "," 74,012.17 "," 74,012.17 "," 72,918.37 ", -   ,0.00%
5/9/2022," 70,032.84 "," 72,989.51 "," 72,989.51 "," 69,738.07 ", -   ,-4.05%
5/10/2022," 70,081.08 "," 70,032.84 "," 70,571.86 "," 69,786.91 ", -   ,0.07%
5/11/2022," 69,006.68 "," 70,081.08 "," 70,305.86 "," 68,037.57 ", -   ,-1.53%
5/12/2022," 69,336.75 "," 69,006.68 "," 69,518.55 "," 67,835.53 ", -   ,0.48%
5/13/2022," 70,522.35 "," 69,336.75 "," 70,724.15 "," 69,281.94 ", -   ,1.71%
5/14/2022," 70,522.35 "," 69,336.75 "," 70,724.15 "," 69,281.94 ", -   ,0.00%
5/15/2022," 70,522.35 "," 69,336.75 "," 70,724.15 "," 69,281.94 ", -   ,0.00%
5/16/2022," 68,861.78 "," 70,522.35 "," 70,522.35 "," 68,235.21 ", -   ,-2.35%
5/17/2022," 68,855.78 "," 68,861.78 "," 69,320.92 "," 68,647.42 ", -   ,-0.01%
5/18/2022," 69,512.23 "," 68,855.78 "," 69,760.20 "," 68,333.68 ", -   ,0.95%
5/19/2022," 69,461.48 "," 69,512.23 "," 70,055.22 "," 69,269.62 ", -   ,-0.07%
5/20/2022," 69,483.72 "," 69,461.48 "," 69,895.82 "," 69,263.66 ", -   ,0.03%
5/21/2022," 69,483.72 "," 69,461.48 "," 69,895.82 "," 69,263.66 ", -   ,0.00%
5/22/2022," 69,483.72 "," 69,461.48 "," 69,895.82 "," 69,263.66 ", -   ,0.00%
5/23/2022," 68,029.12 "," 69,483.72 "," 69,483.72 "," 67,906.78 ", -   ,-2.09%
5/24/2022," 67,085.50 "," 68,029.12 "," 68,388.58 "," 67,017.65 ", -   ,-1.39%
5/25/2022," 67,261.44 "," 67,085.50 "," 67,547.62 "," 65,825.52 ", -   ,0.26%
5/26/2022," 68,457.83 "," 67,261.44 "," 68,499.11 "," 66,947.96 ", -   ,1.78%
5/27/2022," 69,055.39 "," 68,457.83 "," 70,683.09 "," 68,457.83 ", -   ,0.87%
5/28/2022," 69,055.39 "," 68,457.83 "," 70,683.09 "," 68,457.83 ", -   ,0.00%
5/29/2022," 69,055.39 "," 68,457.83 "," 70,683.09 "," 68,457.83 ", -   ,0.00%
5/30/2022," 69,653.72 "," 69,055.39 "," 70,082.59 "," 69,055.39 ", -   ,0.87%
5/31/2022," 70,045.46 "," 69,653.72 "," 70,362.57 "," 69,653.72 ", -   ,0.56%
6/1/2022," 69,452.13 "," 70,045.46 "," 70,281.95 "," 69,413.02 ", -   ,-0.85%
6/2/2022," 68,661.65 "," 69,452.13 "," 69,757.23 "," 68,378.60 ", -   ,-1.14%
6/3/2022," 66,851.15 "," 68,661.65 "," 68,661.65 "," 66,778.55 ", -   ,-2.64%
6/4/2022," 66,851.15 "," 68,661.65 "," 68,661.65 "," 66,778.55 ", -   ,0.00%
6/5/2022," 66,851.15 "," 68,661.65 "," 68,661.65 "," 66,778.55 ", -   ,0.00%
6/6/2022," 67,466.25 "," 66,851.15 "," 67,707.01 "," 66,275.24 ", -   ,0.92%
6/7/2022," 67,543.87 "," 67,466.25 "," 67,986.21 "," 67,368.17 ", -   ,0.12%
6/8/2022," 67,773.03 "," 67,543.87 "," 67,905.87 "," 67,118.15 ", -   ,0.34%
6/9/2022," 68,175.51 "," 67,773.03 "," 68,819.07 "," 67,773.03 ", -   ,0.59%
6/10/2022," 68,850.09 "," 68,175.51 "," 68,950.19 "," 68,065.32 ", -   ,0.99%
6/11/2022," 68,850.09 "," 68,175.51 "," 68,950.19 "," 68,065.32 ", -   ,0.00%
6/12/2022," 68,850.09 "," 68,175.51 "," 68,950.19 "," 68,065.32 ", -   ,0.00%
6/13/2022," 67,103.82 "," 68,850.09 "," 68,974.91 "," 67,009.98 ", -   ,-2.54%
6/14/2022," 67,390.55 "," 67,103.82 "," 67,614.62 "," 66,780.37 ", -   ,0.43%
6/15/2022," 68,083.57 "," 67,390.55 "," 68,306.46 "," 67,390.55 ", -   ,1.03%
6/16/2022," 68,762.03 "," 68,083.57 "," 68,848.51 "," 67,858.37 ", -   ,1.00%
6/17/2022," 69,840.22 "," 68,762.03 "," 70,306.35 "," 68,762.03 ", -   ,1.57%
6/18/2022," 69,840.22 "," 68,762.03 "," 70,306.35 "," 68,762.03 ", -   ,0.00%
6/19/2022," 69,840.22 "," 68,762.03 "," 70,306.35 "," 68,762.03 ", -   ,0.00%
6/20/2022," 69,014.98 "," 69,840.22 "," 70,299.29 "," 68,979.20 ", -   ,-1.18%
6/21/2022," 70,474.50 "," 69,014.98 "," 70,615.56 "," 68,987.55 ", -   ,2.11%
6/22/2022," 70,117.14 "," 70,474.50 "," 71,130.81 "," 70,089.83 ", -   ,-0.51%
6/23/2022," 70,634.18 "," 70,117.14 "," 71,156.70 "," 70,117.14 ", -   ,0.74%
6/24/2022," 67,513.30 "," 70,634.18 "," 70,680.75 "," 66,175.48 ", -   ,-4.42%
6/25/2022," 67,513.30 "," 70,634.18 "," 70,680.75 "," 66,175.48 ", -   ,0.00%
6/26/2022," 67,513.30 "," 70,634.18 "," 70,680.75 "," 66,175.48 ", -   ,0.00%
6/27/2022," 68,934.08 "," 67,513.30 "," 69,157.13 "," 67,513.30 ", -   ,2.10%
6/28/2022," 68,795.25 "," 68,934.08 "," 69,596.54 "," 68,476.91 ", -   ,-0.20%
6/29/2022," 68,207.02 "," 68,795.25 "," 68,925.12 "," 68,039.69 ", -   ,-0.86%
6/30/2022," 68,766.37 "," 68,207.02 "," 68,799.29 "," 68,092.00 ", -   ,0.82%
7/1/2022," 68,722.93 "," 68,766.37 "," 69,114.91 "," 68,650.69 ", -   ,-0.06%
7/2/2022," 68,722.93 "," 68,766.37 "," 69,114.91 "," 68,650.69 ", -   ,0.00%
7/3/2022," 68,722.93 "," 68,766.37 "," 69,114.91 "," 68,650.69 ", -   ,0.00%
7/4/2022," 68,113.38 "," 68,722.93 "," 68,856.01 "," 68,085.70 ", -   ,-0.89%
7/5/2022," 67,682.42 "," 68,113.38 "," 68,363.74 "," 67,623.57 ", -   ,-0.63%
7/6/2022," 67,701.97 "," 67,682.42 "," 68,199.56 "," 67,654.51 ", -   ,0.03%
7/7/2022," 67,947.22 "," 67,701.97 "," 68,212.46 "," 67,300.20 ", -   ,0.36%
7/8/2022," 67,947.22 "," 67,701.97 "," 68,212.46 "," 67,300.20 ", -   ,0.00%
7/9/2022," 67,947.22 "," 67,701.97 "," 68,212.46 "," 67,300.20 ", -   ,0.00%
7/10/2022," 67,947.22 "," 67,701.97 "," 68,212.46 "," 67,300.20 ", -   ,0.00%
7/11/2022," 67,947.22 "," 67,701.97 "," 68,212.46 "," 67,300.20 ", -   ,0.00%
7/12/2022," 67,947.22 "," 67,701.97 "," 68,212.46 "," 67,300.20 ", -   ,0.00%
7/13/2022," 69,051.52 "," 67,947.22 "," 69,357.85 "," 67,756.24 ", -   ,1.63%
7/14/2022," 70,087.64 "," 69,051.52 "," 70,176.60 "," 69,051.52 ", -   ,1.50%
7/15/2022," 69,674.92 "," 70,087.64 "," 70,414.94 "," 69,586.66 ", -   ,-0.59%
7/16/2022," 69,674.92 "," 70,087.64 "," 70,414.94 "," 69,586.66 ", -   ,0.00%
7/17/2022," 69,674.92 "," 70,087.64 "," 70,414.94 "," 69,586.66 ", -   ,0.00%
7/18/2022," 68,404.35 "," 69,674.92 "," 69,674.92 "," 68,142.55 ", -   ,-1.82%
7/19/2022," 66,365.29 "," 68,404.35 "," 68,791.29 "," 66,087.36 ", -   ,-2.98%
7/20/2022," 66,402.27 "," 66,365.29 "," 66,648.12 "," 65,853.01 ", -   ,0.06%
7/21/2022," 65,147.94 "," 66,402.27 "," 66,540.40 "," 65,110.46 ", -   ,-1.89%
7/22/2022," 65,819.42 "," 65,147.94 "," 66,032.56 "," 64,516.14 ", -   ,1.03%
7/23/2022," 65,819.42 "," 65,147.94 "," 66,032.56 "," 64,516.14 ", -   ,0.00%
7/24/2022," 65,819.42 "," 65,147.94 "," 66,032.56 "," 64,516.14 ", -   ,0.00%
7/25/2022," 65,495.47 "," 65,819.42 "," 65,819.42 "," 65,049.35 ", -   ,-0.49%
7/26/2022," 65,580.92 "," 65,495.47 "," 66,005.32 "," 65,170.52 ", -   ,0.13%
7/27/2022," 65,616.65 "," 65,580.92 "," 65,939.05 "," 64,988.04 ", -   ,0.05%
7/28/2022," 65,864.46 "," 65,616.65 "," 66,980.25 "," 65,616.65 ", -   ,0.38%
7/29/2022," 65,446.00 "," 65,864.46 "," 66,033.16 "," 65,264.08 ", -   ,-0.64%
7/30/2022," 65,446.00 "," 65,864.46 "," 66,033.16 "," 65,264.08 ", -   ,0.00%
7/31/2022," 65,446.00 "," 65,864.46 "," 66,033.16 "," 65,264.08 ", -   ,0.00%
8/1/2022," 65,281.45 "," 65,446.00 "," 65,750.33 "," 65,249.42 ", -   ,-0.25%
8/2/2022," 65,688.44 "," 65,281.45 "," 66,107.60 "," 64,627.46 ", -   ,0.62%
8/3/2022," 67,261.19 "," 65,688.44 "," 67,404.61 "," 65,688.44 ", -   ,2.39%
8/4/2022," 67,700.29 "," 67,261.19 "," 68,230.80 "," 67,261.19 ", -   ,0.65%
8/5/2022," 68,649.24 "," 67,700.29 "," 68,781.41 "," 67,657.65 ", -   ,1.40%
8/6/2022," 68,649.24 "," 67,700.29 "," 68,781.41 "," 67,657.65 ", -   ,0.00%
8/7/2022," 68,649.24 "," 67,700.29 "," 68,781.41 "," 67,657.65 ", -   ,0.00%
8/8/2022," 68,649.24 "," 67,700.29 "," 68,781.41 "," 67,657.65 ", -   ,0.00%
8/9/2022," 68,649.24 "," 67,700.29 "," 68,781.41 "," 67,657.65 ", -   ,0.00%
8/10/2022," 69,403.65 "," 68,649.24 "," 69,890.59 "," 68,649.24 ", -   ,1.10%
8/11/2022," 69,102.03 "," 69,403.65 "," 69,745.38 "," 69,020.74 ", -   ,-0.43%
8/12/2022," 70,255.46 "," 69,102.03 "," 70,332.52 "," 69,102.03 ", -   ,1.67%
8/13/2022," 70,255.46 "," 69,102.03 "," 70,332.52 "," 69,102.03 ", -   ,0.00%
8/14/2022," 70,255.46 "," 69,102.03 "," 70,332.52 "," 69,102.03 ", -   ,0.00%
8/15/2022," 71,421.60 "," 70,255.46 "," 71,513.66 "," 70,255.46 ", -   ,1.66%
8/16/2022," 71,172.45 "," 71,421.60 "," 71,973.71 "," 71,053.88 ", -   ,-0.35%
8/17/2022," 71,799.46 "," 71,172.45 "," 71,900.73 "," 71,059.34 ", -   ,0.88%
8/18/2022," 71,570.96 "," 71,799.46 "," 72,295.01 "," 71,483.56 ", -   ,-0.32%
8/19/2022," 71,313.35 "," 71,570.96 "," 71,626.32 "," 71,185.93 ", -   ,-0.36%
8/20/2022," 71,313.35 "," 71,570.96 "," 71,626.32 "," 71,185.93 ", -   ,0.00%
8/21/2022," 71,313.35 "," 71,570.96 "," 71,626.32 "," 71,185.93 ", -   ,0.00%
8/22/2022," 70,769.06 "," 71,313.35 "," 71,318.62 "," 70,531.39 ", -   ,-0.76%
8/23/2022," 72,126.11 "," 70,769.06 "," 72,186.24 "," 70,769.06 ", -   ,1.92%
8/24/2022," 72,195.15 "," 72,126.11 "," 72,780.82 "," 72,069.00 ", -   ,0.10%
8/25/2022," 71,455.62 "," 72,195.15 "," 72,437.12 "," 71,225.07 ", -   ,-1.02%
8/26/2022," 70,399.46 "," 71,455.62 "," 71,789.03 "," 70,321.71 ", -   ,-1.48%
8/27/2022," 70,399.46 "," 71,455.62 "," 71,789.03 "," 70,321.71 ", -   ,0.00%
8/28/2022," 70,399.46 "," 71,455.62 "," 71,789.03 "," 70,321.71 ", -   ,0.00%
8/29/2022," 70,290.01 "," 70,399.46 "," 70,451.72 "," 69,010.02 ", -   ,-0.16%
8/30/2022," 69,845.82 "," 70,290.01 "," 71,433.80 "," 69,707.06 ", -   ,-0.63%
8/31/2022," 70,346.75 "," 69,845.82 "," 70,567.15 "," 69,600.31 ", -   ,0.72%
9/1/2022," 70,539.78 "," 70,346.75 "," 71,029.74 "," 70,346.75 ", -   ,0.27%
9/2/2022," 70,094.67 "," 70,539.78 "," 70,722.54 "," 70,083.42 ", -   ,-0.63%
9/3/2022," 70,094.67 "," 70,539.78 "," 70,722.54 "," 70,083.42 ", -   ,0.00%
9/4/2022," 70,094.67 "," 70,539.78 "," 70,722.54 "," 70,083.42 ", -   ,0.00%
9/5/2022," 69,196.55 "," 70,094.67 "," 70,202.40 "," 69,104.27 ", -   ,-1.28%
9/6/2022," 69,195.84 "," 69,196.55 "," 69,383.79 "," 68,855.79 ", -   ,0.00%
9/7/2022," 68,994.34 "," 69,195.84 "," 69,677.32 "," 68,954.08 ", -   ,-0.29%
9/8/2022," 69,137.73 "," 68,994.34 "," 69,373.82 "," 68,887.25 ", -   ,0.21%
9/9/2022," 69,219.70 "," 69,137.73 "," 69,662.43 "," 69,059.99 ", -   ,0.12%
9/10/2022," 69,219.70 "," 69,137.73 "," 69,662.43 "," 69,059.99 ", -   ,0.00%
9/11/2022," 69,219.70 "," 69,137.73 "," 69,662.43 "," 69,059.99 ", -   ,0.00%
9/12/2022," 69,099.73 "," 69,219.70 "," 69,527.70 "," 69,011.27 ", -   ,-0.17%
9/13/2022," 69,345.07 "," 69,099.73 "," 69,555.17 "," 69,099.73 ", -   ,0.36%
9/14/2022," 69,307.78 "," 69,345.07 "," 69,638.88 "," 69,258.45 ", -   ,-0.05%
9/15/2022," 68,911.49 "," 69,468.97 "," 69,946.68 "," 68,811.70 ", -   ,-0.57%
9/16/2022," 68,619.28 "," 68,911.49 "," 69,164.45 "," 68,280.18 ", -   ,-0.42%
9/17/2022," 68,619.28 "," 68,911.49 "," 69,164.45 "," 68,280.18 ", -   ,0.00%
9/18/2022," 68,619.28 "," 68,911.49 "," 69,164.45 "," 68,280.18 ", -   ,0.00%
9/19/2022," 68,298.99 "," 68,619.28 "," 69,117.56 "," 68,261.06 ", -   ,-0.47%
9/20/2022," 67,764.85 "," 68,298.99 "," 68,561.49 "," 67,470.04 ", -   ,-0.78%
9/21/2022," 67,011.78 "," 67,764.85 "," 67,992.02 "," 66,895.67 ", -   ,-1.11%
9/22/2022," 66,903.95 "," 67,011.78 "," 67,011.78 "," 65,915.59 ", -   ,-0.16%
9/23/2022," 66,324.32 "," 66,903.95 "," 67,246.21 "," 66,124.87 ", -   ,-0.87%
9/24/2022," 66,324.32 "," 66,903.95 "," 67,246.21 "," 66,124.87 ", -   ,0.00%
9/25/2022," 66,324.32 "," 66,903.95 "," 67,246.21 "," 66,124.87 ", -   ,0.00%
9/26/2022," 67,329.27 "," 66,324.32 "," 67,453.36 "," 66,324.32 ", -   ,1.52%
9/27/2022," 67,964.84 "," 67,329.27 "," 68,092.08 "," 67,329.27 ", -   ,0.94%
9/28/2022," 67,688.82 "," 67,964.84 "," 68,595.36 "," 67,548.22 ", -   ,-0.41%
9/29/2022," 67,291.68 "," 67,688.82 "," 67,713.71 "," 67,066.40 ", -   ,-0.59%
9/30/2022," 67,463.05 "," 67,291.68 "," 67,579.10 "," 67,058.88 ", -   ,0.25%
10/1/2022," 67,463.05 "," 67,291.68 "," 67,579.10 "," 67,058.88 ", -   ,0.00%
10/2/2022," 67,463.05 "," 67,291.68 "," 67,579.10 "," 67,058.88 ", -   ,0.00%
10/3/2022," 67,955.97 "," 67,463.05 "," 68,174.65 "," 67,400.67 ", -   ,0.73%
10/4/2022," 68,346.95 "," 67,955.97 "," 68,722.05 "," 67,955.97 ", -   ,0.58%
10/5/2022," 68,837.18 "," 68,346.95 "," 68,903.23 "," 68,346.95 ", -   ,0.72%
10/6/2022," 70,169.84 "," 68,837.18 "," 70,218.20 "," 68,837.18 ", -   ,1.94%
10/7/2022," 69,998.95 "," 70,169.84 "," 70,895.63 "," 69,902.82 ", -   ,-0.24%
10/8/2022," 69,998.95 "," 70,169.84 "," 70,895.63 "," 69,902.82 ", -   ,0.00%
10/9/2022," 69,998.95 "," 70,169.84 "," 70,895.63 "," 69,902.82 ", -   ,0.00%
10/10/2022," 70,091.73 "," 69,998.95 "," 70,690.72 "," 69,934.30 ", -   ,0.13%
10/11/2022," 70,268.22 "," 70,091.73 "," 70,592.07 "," 70,045.66 ", -   ,0.25%
10/12/2022," 70,273.74 "," 70,268.22 "," 70,760.11 "," 70,107.56 ", -   ,0.01%
10/13/2022," 70,565.01 "," 70,273.74 "," 70,630.53 "," 70,273.74 ", -   ,0.41%
10/14/2022," 70,295.38 "," 70,565.01 "," 70,860.54 "," 70,260.16 ", -   ,-0.38%
10/15/2022," 70,295.38 "," 70,565.01 "," 70,860.54 "," 70,260.16 ", -   ,0.00%
10/16/2022," 70,295.38 "," 70,565.01 "," 70,860.54 "," 70,260.16 ", -   ,0.00%
10/17/2022," 69,942.91 "," 70,295.38 "," 70,450.60 "," 69,879.35 ", -   ,-0.50%
10/18/2022," 70,015.44 "," 69,942.91 "," 70,417.52 "," 69,850.17 ", -   ,0.10%
10/19/2022," 70,928.04 "," 70,015.44 "," 70,988.04 "," 70,015.44 ", -   ,1.30%
10/20/2022," 70,839.13 "," 70,928.04 "," 71,370.74 "," 70,810.67 ", -   ,-0.13%
10/21/2022," 71,145.75 "," 70,839.13 "," 71,254.19 "," 70,263.17 ", -   ,0.43%
10/22/2022," 71,145.75 "," 70,839.13 "," 71,254.19 "," 70,263.17 ", -   ,0.00%
10/23/2022," 71,145.75 "," 70,839.13 "," 71,254.19 "," 70,263.17 ", -   ,0.00%
10/24/2022," 71,388.39 "," 71,145.75 "," 72,162.65 "," 71,145.75 ", -   ,0.34%
10/25/2022," 71,384.53 "," 71,388.39 "," 71,834.21 "," 71,305.10 ", -   ,-0.01%
10/26/2022," 70,188.05 "," 71,384.53 "," 71,384.53 "," 70,042.47 ", -   ,-1.68%
10/27/2022," 70,136.86 "," 70,188.05 "," 70,467.34 "," 69,713.26 ", -   ,-0.07%
10/28/2022," 69,066.31 "," 70,136.86 "," 70,136.86 "," 69,034.18 ", -   ,-1.53%
10/29/2022," 69,066.31 "," 70,136.86 "," 70,136.86 "," 69,034.18 ", -   ,0.00%
10/30/2022," 69,066.31 "," 70,136.86 "," 70,136.86 "," 69,034.18 ", -   ,0.00%
10/31/2022," 69,310.33 "," 69,066.31 "," 69,587.62 "," 69,066.31 ", -   ,0.35%
11/1/2022," 70,424.32 "," 69,310.33 "," 70,463.41 "," 69,310.33 ", -   ,1.61%
11/2/2022," 70,948.67 "," 70,424.32 "," 71,034.63 "," 70,186.09 ", -   ,0.74%
11/3/2022," 71,149.17 "," 70,948.67 "," 71,442.61 "," 70,817.54 ", -   ,0.28%
11/4/2022," 70,590.04 "," 71,149.17 "," 71,149.17 "," 70,268.60 ", -   ,-0.79%
11/5/2022," 70,590.04 "," 71,149.17 "," 71,149.17 "," 70,268.60 ", -   ,0.00%
11/6/2022," 70,590.04 "," 71,149.17 "," 71,149.17 "," 70,268.60 ", -   ,0.00%
11/7/2022," 70,984.55 "," 70,590.04 "," 71,381.74 "," 70,590.04 ", -   ,0.56%
11/8/2022," 71,588.78 "," 70,984.55 "," 71,626.17 "," 70,984.55 ", -   ,0.85%
11/9/2022," 71,588.78 "," 70,984.55 "," 71,626.17 "," 70,984.55 ", -   ,0.00%
11/10/2022," 72,656.14 "," 71,588.78 "," 72,875.27 "," 71,588.78 ", -   ,1.49%
11/11/2022," 73,105.09 "," 72,656.14 "," 73,189.26 "," 72,346.50 ", -   ,0.62%
11/12/2022," 73,105.09 "," 72,656.14 "," 73,189.26 "," 72,346.50 ", -   ,0.00%
11/13/2022," 73,105.09 "," 72,656.14 "," 73,189.26 "," 72,346.50 ", -   ,0.00%
11/14/2022," 72,333.03 "," 73,105.09 "," 73,105.09 "," 72,250.47 ", -   ,-1.06%
11/15/2022," 72,395.65 "," 72,333.03 "," 72,972.60 "," 72,282.93 ", -   ,0.09%
11/16/2022," 72,841.98 "," 72,395.65 "," 73,179.51 "," 72,239.32 ", -   ,0.62%
11/17/2022," 72,492.88 "," 72,841.98 "," 73,112.02 "," 72,366.80 ", -   ,-0.48%
11/18/2022," 72,362.48 "," 72,492.88 "," 72,492.88 "," 72,058.32 ", -   ,-0.18%
11/19/2022," 72,362.48 "," 72,492.88 "," 72,492.88 "," 72,058.32 ", -   ,0.00%
11/20/2022," 72,362.48 "," 72,492.88 "," 72,492.88 "," 72,058.32 ", -   ,0.00%
11/21/2022," 72,349.23 "," 72,362.48 "," 72,476.52 "," 72,145.10 ", -   ,-0.02%
11/22/2022," 72,819.03 "," 72,349.23 "," 73,206.07 "," 72,349.23 ", -   ,0.65%
11/23/2022," 72,860.21 "," 72,819.03 "," 73,096.14 "," 72,618.97 ", -   ,0.06%
11/24/2022," 72,889.70 "," 72,860.21 "," 73,150.52 "," 72,793.75 ", -   ,0.04%
11/25/2022," 72,850.08 "," 72,889.70 "," 73,376.49 "," 72,754.74 ", -   ,-0.05%
11/26/2022," 72,850.08 "," 72,889.70 "," 73,376.49 "," 72,754.74 ", -   ,0.00%
